date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19891020,5,6.9,100,18.6,14,10.4,12.1,100000,0
19891021,8,0.2,34,19.4,15.2,11.9,1,100230,0
19891022,7,0.8,43,17,15.4,11.4,2.3,100960,0
19891023,7,0.3,35,15.6,14.6,12.1,0.6,101590,0
19891024,3,9,108,18.1,11.4,7.1,0,102160,0
19891025,4,7,94,14.7,14.2,10.2,0.6,101900,0
19891026,7,0,25,19.1,12.8,10.9,4.1,101860,0
19891027,7,2.2,55,14.8,15.2,11.2,2.9,100690,0
19891028,7,2.5,57,16.2,14,13.1,1.8,99460,0
19891029,7,3.5,64,15.6,13.3,10.4,3.4,100410,0
19891030,6,6,81,17.8,13,10.3,4.4,101450,0
19891031,5,6.1,80,14.6,14.6,11.3,0,101610,0
19891101,6,1.4,43,14.4,11.1,7.6,0.3,101540,0
19891102,6,0,22,13.6,11.8,9.1,9.2,100410,0
19891103,3,7.3,84,12.7,9.7,5.8,1.5,100640,0
19891104,5,3.1,55,11,9.4,6,0,99780,0
19891105,5,2.7,52,10.3,6.4,1.7,0.2,99670,0
19891106,2,7.7,83,12.7,5.9,1.5,0,100780,0
19891107,7,0.2,25,14.8,7.8,2.8,4,100770,0
19891108,7,0.3,27,12,11.4,7.9,1.7,99940,0
19891109,5,2.3,46,14.5,7.6,3.3,5.3,101350,0
19891110,7,0,19,16,10.2,5.8,1.3,100980,0
19891111,5,4.3,58,16.1,13.6,11.1,0,101470,0
19891112,4,7.6,75,8.6,11.5,6.9,0.1,102190,0
19891113,0,0,19,9.6,6.8,5,0.1,102870,0
19891114,,0,18,11.5,7.8,6,0,102950,0
19891115,7,0,18,10.8,8.9,6.3,0,102720,0
19891116,0,7.8,72,9,7.4,3.9,0,102040,0
19891117,6,0.6,26,12.6,5.7,2.4,0,101180,0
19891118,4,3.9,50,12.8,8.6,4.5,0,100900,0
19891119,5,4.5,53,11.9,9.4,6,0,101030,0
19891120,7,0,17,9.7,9.4,7,0,101030,0
19891121,8,0,16,9.5,8,6.2,0,100940,0
19891122,3,6.8,62,7.8,8.2,6.9,0,101560,0
19891123,2,7.5,65,7.8,5,2.2,0,101830,0
19891124,4,3.6,45,6.2,2.4,-3.1,0,101290,0
19891125,2,7.9,65,6.6,2.7,-0.8,0,102280,0
19891126,1,7.4,62,7.3,0.5,-5.6,0.1,102450,0
19891127,1,6.7,58,6.5,2.1,-3.1,0,102170,0
19891128,6,0,15,8.3,1.4,-3.6,0,102520,0
19891129,1,7.2,59,8,4.4,0.4,0,102900,0
19891130,2,6.2,54,4.2,3.6,-0.7,0,103030,0
19891201,3,6.2,51,6.2,1.2,-1.8,0.1,103530,0
19891202,8,0,13,5.3,2.8,-0.7,0,103860,0
19891203,6,3.6,39,7.6,3.2,1.2,0,103630,0
19891204,7,1.5,27,9.4,4.2,0.8,0,103380,0
19891205,6,1.3,25,9,6.8,4.1,0,103230,0
19891206,7,0,13,7.9,6.5,4,0,102790,0
19891207,7,0,13,7.1,6.4,4.8,0,102580,0
19891208,7,0,13,7.2,6.3,5.5,0,102230,0
19891209,4,2.6,32,6.5,4,0.9,0,102210,0
19891210,6,0,12,8.4,3.9,1.3,0,102160,0
19891211,6,3.1,34,9.2,5.5,2.6,4.8,101400,0
19891212,7,0,12,11.7,5.6,1.9,6.7,99920,0
19891213,6,0,12,13.6,7.6,3.6,26.7,98970,0
19891214,7,0.4,17,12.9,9.6,5.6,2.3,98210,0
19891215,7,0,12,13.7,9.4,6,19.7,98840,0
19891216,7,0.1,14,12.3,9.9,6.1,6.4,97850,0
19891217,6,0.3,16,11.2,11.1,9.9,3.8,97310,0
19891218,6,0,12,12.2,8.8,6.4,7.6,98280,0
19891219,7,1.9,27,14.5,7.6,3.1,8.7,99890,0
19891220,7,0.7,19,14.3,9.4,4.2,19.6,99300,0
19891221,5,3.5,35,9,12.2,10,1.2,99490,0
19891222,4,3.6,36,11.9,8,7,0.1,100360,0
19891223,6,2.5,30,12.9,7.6,3.3,6.2,101190,0
19891224,7,0,12,11.5,8.8,4.6,3.8,100570,0
19891225,6,0,12,10.1,10.2,8.9,1.5,100390,0
19891226,6,2.3,29,8.5,7.2,4.4,0,101330,0
19891227,7,0,12,7,6.4,4.2,0,101370,0
19891228,7,0,12,5.3,6.5,6,0,101910,0
19891229,8,0,12,4.9,5,4.7,0,101990,0
19891230,8,0,12,4.4,4.4,3.9,0,102080,0
19891231,8,0,13,6.4,3.8,3.3,0.1,101930,0
19900101,8,0,13,9.9,4.5,2.6,1.5,101600,0
19900102,6,0,13,5.5,5.2,0.4,0,101780,0
19900103,7,0,13,8.5,4,2.4,0,101690,0
19900104,6,2.3,31,10.2,5.3,2.1,0,102030,0
19900105,7,0,13,12,6.6,3.1,0.5,102150,0
19900106,8,0,13,9.7,9.3,6.6,12.2,101850,0
19900107,6,0.2,17,10.4,6.8,4,1,102580,0
19900108,6,6.1,51,11,7.1,3.8,0,103130,0
19900109,7,0,14,11,6.8,2.7,0.1,103310,0
19900110,7,0.3,18,12,9.8,8.5,0,102780,0
19900111,6,1.6,29,8.8,10.5,9,0,102580,0
19900112,7,1.1,25,8.1,7.2,5.7,3.9,102360,0
19900113,2,7.1,58,10.2,4.3,0.5,0.1,102640,0
19900114,4,0.4,20,13.2,5.1,0,0.6,102190,0
19900115,8,0,15,12.2,8.8,4.3,0,102040,0
19900116,7,0,15,9.7,11,9.7,1.2,102060,0
19900117,4,6.4,57,9.5,8.4,7.2,0,102130,0
19900118,3,7.5,63,10.2,5,0.4,0,102770,0
19900119,6,0,16,11.8,6.4,2.5,0.3,102080,0
19900120,6,1.3,30,12.3,7.4,3,0,102510,0
19900121,8,0,16,12.5,9,5.7,3.1,102620,0
19900122,7,3.1,43,11.1,11.5,10.5,4,102210,0
19900123,8,0,17,12.5,9.8,8.5,4.1,100560,0
19900124,4,6.8,65,11.8,7.8,3.1,3.7,100570,0
19900125,7,0.5,25,7.4,8,4.1,4.8,98410,0
19900126,5,3.6,49,9.9,5.2,3,0,99460,0
19900127,6,0,18,8.8,5.8,1.6,6.5,99430,0
19900128,4,6.4,66,9.5,6.2,3.5,1.3,99090,0
19900129,7,0,18,11.1,6.4,3.2,8.4,99480,0
19900130,6,2.8,46,9.7,8.8,6.6,10.5,99000,0
19900131,7,0.1,22,9.8,8.5,7.3,3.3,98850,0
19900201,6,1.6,38,10.4,7.9,6,9.9,99560,0
19900202,3,6.3,71,9.3,7.7,5,8.9,99930,0
19900203,5,1.6,39,11.6,7.4,5.5,15.9,100450,0
19900204,6,0.1,23,13.5,6.8,1.9,0,101830,0
19900205,6,2.7,50,12.7,11,8.6,0,101690,0
19900206,5,1.3,39,14.4,9.6,6.5,13.9,100620,0
19900207,8,0,21,10.3,11.4,8.5,7.1,99660,0
19900208,3,8.7,91,11.3,8.4,6.6,0,101260,0
19900209,5,4.2,64,12.4,7.8,4.4,0,102510,0
19900210,7,0.1,26,9,8.9,5.4,4,100210,0
19900211,6,0.1,26,8.5,5.6,2.1,8.1,98970,0
19900212,3,8.2,94,10.8,5.4,2.4,0,98520,0
19900213,7,0,24,6.9,6.2,1.7,5,99110,0
19900214,8,0,24,8.6,5.6,4.2,7.5,99400,0
19900215,5,7.1,91,11.3,6.2,3.9,0,100240,0
19900216,5,8.5,101,13.7,5.4,-0.5,0,101010,0
19900217,8,0.5,36,12.3,8,2.2,1.5,100640,0
19900218,5,6.2,89,13.1,8.8,5.2,0,100970,0
19900219,8,0.1,30,14.5,9,4.8,0.2,100850,0
19900220,8,0,27,11.7,12.6,10.6,1.7,101560,0
19900221,5,6.9,98,15.7,10.8,9.8,0,102450,0
19900222,4,8.9,113,17.8,10.8,6,0,103420,0
19900223,1,8.2,110,13.9,11.8,5.8,0,102890,0
19900224,7,0,29,12,11.6,9.3,0.6,101760,0
19900225,5,2.5,65,10.8,9,5.9,4,100680,0
19900226,6,6.3,100,8.5,9.4,7.9,1.1,99240,0
19900227,4,4.2,84,12.3,6.2,4,0.2,99660,0
19900228,6,0,31,8.4,8.3,4.3,2.7,99640,0
19900301,3,7.3,123,8.9,4.8,1.2,0.3,100750,0
19900302,2,8.9,138,10.3,4.2,-0.6,0,103290,0
19900303,3,7.2,125,11.1,5.2,0.1,0,104300,0
19900304,7,0.1,41,11,7.8,4.4,0,103890,0
19900305,7,0.4,48,12.3,8.6,6.3,0,103030,0
19900306,7,1.1,62,11.1,9.6,6.8,0,102180,0
19900307,7,0,38,15,9.6,8.1,0,102130,0
19900308,6,6.6,128,12.2,9.8,4.5,0,101700,0
19900309,7,5.4,117,15.6,9.4,6.6,0,102380,0
19900310,7,4.2,106,15.1,11,6.5,0,102810,0
19900311,7,2.8,90,14.6,12,8.9,0,102670,0
19900312,5,8.3,151,11.5,8.9,3.2,0,102730,0
19900313,6,0,42,14.5,7.6,3.6,0.8,102210,0
19900314,4,7,141,14.2,8.5,2.5,0,103020,0
19900315,4,8.1,154,17.3,9.6,5.1,0,103270,0
19900316,4,8.5,160,22,10.2,3.2,0,103070,0
19900317,5,9.2,168,21.1,14.4,6.9,0,102710,0
19900318,4,9.6,174,13.5,14.3,7.5,0,102500,0
19900319,8,0,46,15.3,12.8,12.1,3.3,102400,0
19900320,7,4.7,125,14.9,10,4.8,0,102170,0
19900321,8,0.2,55,13.6,10.4,6,0,101540,0
19900322,5,7,154,12.8,11.1,8.6,0,102000,0
19900323,6,1.3,80,13,8.2,3.5,0,102300,0
19900324,6,2,93,10.5,10.8,8.7,1,101750,0
19900325,4,4.6,131,9.5,6.6,2.8,1.5,102670,0
19900326,5,6.8,158,10.4,5.5,1.5,0,103100,0
19900327,5,5,138,12.1,5.8,1.2,0,102760,0
19900328,5,2.5,105,13.5,8.4,4.6,0,102770,0
19900329,5,5.3,145,17.5,6.8,0.1,0,103400,0
19900330,3,10.5,206,18.3,11,4.5,0,103540,0
19900331,0,10,202,21.2,12.1,5.9,0,103230,0
19900401,3,9.2,195,17.2,12.5,3.8,0.2,101810,0
19900402,7,1.7,97,9.6,12.7,8.2,6,100210,0
19900403,5,6.2,163,8.6,5.2,0.7,0.1,100560,0
19900404,2,9.5,204,10.9,3.7,-1.2,0,101680,0
19900405,1,11.5,228,11.3,4.6,-1.8,0,101890,0
19900406,1,11.6,231,12.8,5.4,-0.5,0,101390,0
19900407,3,9.7,211,11.2,8.2,3.6,0,101750,0
19900408,3,10,216,11.6,7,2.9,0,102460,0
19900409,2,11.5,235,15.3,6,0.5,0,102090,0
19900410,6,4.3,147,15.7,9.5,3.7,0,101270,0
19900411,6,5.4,164,16.1,10.4,5,0,101530,0
19900412,7,4.1,146,9.3,12.8,9.4,3,101530,0
19900413,6,3,130,11.2,8.4,7.6,7.5,100720,0
19900414,5,5.2,165,12.9,5.8,0.3,0.6,100680,0
19900415,4,9.9,227,12.2,8.2,3.5,0,100680,0
19900416,4,9.6,224,12.2,7.2,2.2,2.2,101420,0
19900417,5,9,219,12.5,6.6,1,3,101540,0
19900418,5,9.1,221,12.8,7.2,1.8,1.9,101710,0
19900419,6,6.6,190,12.9,9,5.2,0.5,100870,0
19900420,7,3.4,144,16.9,8,3,0.9,101280,0
19900421,6,7.1,199,16.1,12.2,7.5,3.1,101340,0
19900422,6,4.2,158,17.3,12.2,8.4,0,101310,0
19900423,4,7.9,213,18.2,12.4,7.4,0,101580,0
19900424,2,11.5,259,20.3,12.2,6.1,0,101800,0
19900425,2,10.6,250,13.8,12.8,5.2,0,102200,0
19900426,7,0.3,83,14.1,10.8,7.7,0.7,101960,0
19900427,3,12.9,280,17.9,9.4,4.7,0,102510,0
19900428,2,13.1,284,22.5,10.6,3.2,0,102890,0
19900429,1,13.3,288,23.1,14.4,6.3,0,102820,0
19900430,2,13.6,293,24,17,10.9,0,102910,0
19900501,1,13.8,296,26.2,17.6,11.3,0,103140,0
19900502,0,13.9,299,28.1,17.6,8.9,0,103180,0
19900503,1,13.5,296,26.9,20,12,0,102880,0
19900504,0,13.9,302,27.2,19.1,11.3,0,102490,0
19900505,0,13.5,298,26,19,10.9,0,102050,0
19900506,1,12.7,290,18,18.9,11.8,0,101590,0
19900507,3,11.1,271,19.4,13.4,8.8,0,101580,0
19900508,3,10.5,264,15.8,13.1,6.8,0,101620,0
19900509,7,0.3,90,15.4,12.9,10,1.4,101540,0
19900510,6,4.1,173,14,11.1,6.8,2.7,101270,0
19900511,7,0.6,100,15.9,10.2,6.3,0,101220,0
19900512,6,3.8,169,17.2,13,10,0,101270,0
19900513,5,4.8,187,20.2,12.4,7.7,0,101660,0
19900514,5,7.8,233,22.1,13.8,7.3,0,101630,0
19900515,6,12.3,294,21,17.3,12.5,0,101400,0
19900516,5,5.3,197,21.5,15.8,10.7,0,101600,0
19900517,4,12.6,300,14.5,14.6,7.6,0,102010,0
19900518,6,4.4,183,16.9,12,9.5,0,102390,0
19900519,4,12.2,297,19.5,12,7,0,102440,0
19900520,5,7.2,229,20.8,13,6.6,0,102150,0
19900521,6,7.2,229,18.7,14.8,8.8,0,101840,0
19900522,2,12.9,308,21.8,12.6,6.4,0,101950,0
19900523,4,8.4,248,19,14.3,6.8,0,101880,0
19900524,3,13.8,321,17.5,14.6,10.3,0,102180,0
19900525,4,13.7,320,18.3,11.4,5.4,0,102660,0
19900526,2,14.7,333,21.6,12.2,6.1,0,102830,0
19900527,3,13.7,321,22,13.8,5.9,0,102860,0
19900528,5,10.6,282,21.5,16.2,10.4,0,103010,0
19900529,7,1.1,121,19,16.3,11.1,0,102490,0
19900530,7,0.1,89,24.4,15.4,11.8,0,102020,0
19900531,7,12.5,308,23.6,18.3,12.2,0,101930,0
19900601,7,2.4,153,18.8,18,12.5,5.4,101220,0
19900602,6,6.8,230,16.9,14.3,9.8,0,100910,0
19900603,6,1.2,126,19.2,14.6,12.2,1.7,100550,0
19900604,4,13.1,317,16,13.2,7.3,0,100820,0
19900605,5,0.5,105,16.9,11.8,7.6,1.8,100990,0
19900606,6,1.2,126,18.5,13.6,10.2,0,100690,0
19900607,6,3.4,175,15.1,12,5.6,1.8,100600,0
19900608,6,2.6,159,19.4,11.2,7.3,3.6,100740,0
19900609,6,6.8,232,19.6,14,8.7,0.7,101280,0
19900610,6,5.3,209,14.5,15.8,12,0,101910,0
19900611,7,0,81,14.5,13.2,11.8,0,102140,0
19900612,7,0,81,14.8,11,7.5,0,102210,0
19900613,7,0.1,89,17.4,12.3,9.8,0,102400,0
19900614,8,0,81,20,14.2,11.1,0,102180,0
19900615,6,1.5,135,21.3,15.1,10.2,0,102070,0
19900616,7,0.7,113,24.1,16.2,11.2,0,101890,0
19900617,7,7.2,240,20.3,17.6,11.1,0,101400,0
19900618,6,4.6,198,22,16.4,12.6,1.6,100870,0
19900619,4,10.9,292,21.1,17.4,12.7,0,100860,0
19900620,4,11,293,16.1,15.6,10,1.2,100860,0
19900621,6,3.9,185,20.8,13.6,11.2,11.2,99950,0
19900622,5,6.5,229,19.4,15.8,10.7,2.3,99890,0
19900623,4,7.2,240,18.4,15,10.5,4.9,101230,0
19900624,5,5,205,23.3,13.8,9.2,0,101980,0
19900625,7,2.2,151,23.2,19.2,15.1,0,102140,0
19900626,7,1.5,135,25.1,19.4,15.5,0,101890,0
19900627,6,7.1,238,20.2,20.4,15.8,0,101280,0
19900628,5,4.2,190,23.5,15.4,10.7,0,101600,0
19900629,5,8,251,21.7,16.7,9.9,1.1,101580,0
19900630,6,7.6,245,18.9,18.4,15.1,2.2,100660,0
19900701,6,3.4,175,19.6,16,13.1,0,100630,0
19900702,5,9.5,271,20.2,13.9,8.2,0,101250,0
19900703,3,11,291,18,14,7.8,2,101560,0
19900704,7,2.2,150,18.8,14.7,11.4,2.7,100700,0
19900705,5,2.9,164,20.2,15.2,11.5,0.5,100060,0
19900706,6,4.9,201,23.3,14.4,8.5,1.6,101830,0
19900707,8,1.6,136,26.8,17.9,12.5,0,101620,0
19900708,5,9.4,268,18.3,21.6,16.4,0,101300,0
19900709,5,2.4,153,20.1,15.2,12,0,101550,0
19900710,4,8.6,256,27.3,15.4,10.7,0,102490,0
19900711,1,15.1,339,27.7,18.3,9.3,0,102820,0
19900712,2,9.6,269,26.8,21.7,15.7,0,102570,0
19900713,1,14.9,335,24,20.6,14.4,0,102270,0
19900714,1,15,336,31.3,18.8,13.5,0,101990,0
19900715,4,10.8,283,24.9,22,12.6,0,101820,0
19900716,5,3.6,174,26.4,20.8,16.6,0,102290,0
19900717,4,6.3,219,27.6,20.5,14.6,0,102720,0
19900718,1,14.4,326,30.1,20.8,14.1,0,102730,0
19900719,0,14.6,327,31.8,22,14,0,102400,0
19900720,0,14.2,322,32.5,23.6,15.5,0,102220,0
19900721,1,12.6,302,24,25.1,17.7,0,102220,0
19900722,1,11.5,287,24.1,19.6,15.1,0,102560,0
19900723,3,12.3,296,23.9,18.8,13.5,0,102610,0
19900724,2,13.7,312,25.9,17.6,11.3,0,102460,0
19900725,2,13.9,314,24.4,18.6,11.3,0,102180,0
19900726,3,10.4,270,26.1,18.2,12,0,101720,0
19900727,6,1,113,26,21,15.9,0.1,101160,0
19900728,5,7.3,226,25.3,20.5,15,0,101560,0
19900729,5,6,206,23.9,19.2,13,0,102050,0
19900730,6,2.1,138,27.3,20.4,17,0,102150,0
19900731,4,8,233,32.5,21.2,15,0,102470,0
19900801,1,13.7,304,34,23.8,15,0,102540,0
19900802,1,11.9,282,36.5,26.2,18.4,0,102330,0
19900803,0,12.7,290,34.4,27.4,18.3,0,102150,0
19900804,2,13.2,295,24.2,26.9,19.4,0,101990,0
19900805,5,8.9,241,21.5,19.6,15.1,0,102030,0
19900806,4,8.1,229,21.3,17,12.4,0,102240,0
19900807,5,6.8,210,25.8,16.5,11.7,0,102540,0
19900808,6,9.8,249,27.6,18.5,11.2,0,102540,0
19900809,4,13,286,28.2,20.6,13.7,0,102330,0
19900810,6,6.7,206,27.5,21.4,14.6,0,102200,0
19900811,7,10.1,249,29.4,21,14.5,0,101790,0
19900812,4,12.2,273,26,23,16.5,0,101340,0
19900813,4,9.7,242,23.9,19.8,13.7,0,101220,0
19900814,6,1.1,106,23.6,19.3,14.7,0,101190,0
19900815,6,1.2,107,22,19.5,15.4,3.6,100660,0
19900816,3,12.1,266,20.5,17.6,13.2,0,101000,0
19900817,5,9,228,18.5,15.4,10.4,5.1,101840,0
19900818,7,0,64,22.2,15.6,12.8,8.8,101710,0
19900819,8,0.2,76,21.6,18.8,15.3,5.5,101360,0
19900820,6,10.3,239,22,17.6,13.6,0,101700,0
19900821,6,7.1,199,26.7,18.2,14.4,0,102380,0
19900822,3,9.1,222,27.6,19.8,12.9,0,102540,0
19900823,5,3.8,149,27.8,22.8,18,0,102480,0
19900824,3,7.3,197,27.7,22.8,17.9,0,101830,0
19900825,5,7.2,195,26.9,22.3,16.9,0,101740,0
19900826,5,4.9,162,25.2,21.8,16.8,0.2,101930,0
19900827,5,3.1,134,27.7,20.4,15.5,0,101840,0
19900828,4,11.3,238,30.3,21.6,15.6,0,101750,0
19900829,6,9.1,212,21.8,23,15.6,3.6,101200,0
19900830,3,11.7,239,20.9,16.4,10.9,0,101630,0
19900831,6,4,144,23.8,15.6,10.4,0,101670,0
19900901,6,5.6,158,25.6,19,14.1,0,101870,0
19900902,6,8.3,189,24.5,19.9,14.2,0,102110,0
19900903,5,3.1,122,20.9,18.6,12.7,0,101780,0
19900904,5,7.7,179,20.8,16,11,0,101650,0
19900905,7,1.8,99,18.8,14.8,8.9,0,101310,0
19900906,5,9.3,193,20.2,15.6,12.3,0,101140,0
19900907,6,7.7,175,19.1,15.8,11.5,0,101430,0
19900908,5,5.6,149,21.8,14.2,9.2,0,102390,0
19900909,2,11.1,206,20.5,14.8,7.7,0,102890,0
19900910,5,6,151,21.9,15,9.6,0,102740,0
19900911,5,8,172,21.2,16.4,10.9,0,102650,0
19900912,4,10.7,197,22.2,16.8,12.4,0,102750,0
19900913,2,8.3,171,22.1,16.4,10.5,0,102530,0
19900914,4,4.8,132,19.5,16.2,10.4,0,102660,0
19900915,5,7.1,156,18.8,16,12.5,0,102940,0
19900916,7,0.6,67,15.3,15.4,11.9,0,102560,0
19900917,5,1.6,85,22.6,13.2,11,1.9,102060,0
19900918,7,2.9,103,17.7,15.2,7.8,1.4,102030,0
19900919,5,6.6,145,15.5,16,14.4,0.1,101040,0
19900920,6,0.7,66,16.7,10.8,6,0,101050,0
19900921,5,8.3,158,15.1,13.2,9.6,2,100400,0
19900922,7,0.7,64,16.6,12,9,0,100080,0
19900923,5,1.8,82,17.1,12.1,7.6,2.2,100070,0
19900924,3,8.6,156,16.7,11.2,5.2,0.5,100600,0
19900925,5,9.9,166,17.2,12.6,8.5,0,101440,0
19900926,4,8.1,148,17.3,11.8,6.4,0,102560,0
19900927,5,7.7,143,21.4,11.3,5.3,0,102850,0
19900928,3,9.9,160,18.1,13.4,5.3,0,102410,0
19900929,7,0.3,50,20.8,13.8,9.6,8.1,101270,0
19900930,7,0.6,56,17.7,17.3,13.8,8.7,100500,0
19901001,5,8.6,144,19.5,12.1,6.5,0,101690,0
19901002,7,5.6,115,16.2,15.2,10.8,0.5,101480,0
19901003,6,0.7,55,17,15.5,14.8,4.9,100490,0
19901004,3,8.2,135,17.7,11.1,5.2,3.1,101820,0
19901005,8,0,36,18.2,14.2,10.6,0.5,101830,0
19901006,6,1.1,60,13.7,15.8,13.5,0.1,100760,0
19901007,2,8.6,134,14.5,10.1,6.5,0,101610,0
19901008,2,9.3,137,15.5,7.6,0.8,0,102710,0
19901009,6,0.5,47,18.9,10.4,5.2,0,102370,0
19901010,6,3,79,18.6,14.8,10.6,0,102130,0
19901011,5,4.9,96,24.2,15.7,12.8,0,101730,0
19901012,1,8.6,125,24,16,7.9,0,101220,0
19901013,3,6.6,108,21.6,18.5,13,0,101030,0
19901014,6,6.9,109,21.2,18.4,15.2,0,101530,0
19901015,6,1.3,55,19.2,17.8,14.3,1.1,100330,0
19901016,5,9,121,17.7,16,12.7,0,101060,0
19901017,6,0.3,38,15.9,14.9,12.1,14,100790,0
19901018,8,0,29,17.8,15,14.2,0.1,100460,0
19901019,7,2.7,67,19.1,15.2,12.5,0,100820,0
19901020,4,4.7,83,14.7,14.7,10.3,0,101450,0
19901021,7,0.1,32,13,13.8,12.8,0,101760,0
19901022,7,0.1,31,17.5,11.5,10,0,101610,0
19901023,5,4.4,77,16,12.4,7.4,0,100990,0
19901024,6,1.2,47,16.4,12.6,9.3,1.6,100670,0
19901025,4,5.3,82,12.5,12,7.6,8.1,100310,0
19901026,6,2.4,57,13.5,11.4,10.3,7.2,99300,0
19901027,6,3.2,63,12.2,10.3,7.1,6.4,99270,0
19901028,6,1.1,43,11.1,10.8,9.3,0,97980,0
19901029,4,2.5,56,13.9,7.3,3.5,1.8,98260,0
19901030,2,6.2,82,14.1,9.2,4.5,0,98770,0
19901031,4,5.4,76,12.8,10.7,7.3,0.3,99140,0
19901101,2,8.8,95,10,9,5.1,0,100100,0
19901102,7,2.5,52,9.6,7,4,0.4,100360,0
19901103,2,5.8,75,10,6.4,3.2,0,101140,0
19901104,4,5.1,69,10.9,6.6,3.2,0,101710,0
19901105,3,4.9,67,11,6.8,2.6,0,102370,0
19901106,3,5.5,70,10.3,6.8,2.5,0,103120,0
19901107,5,3.2,54,8.6,7.5,4.7,0.1,103090,0
19901108,3,5.7,69,13.5,5.6,2.5,0,102530,0
19901109,7,0,20,15.2,8.1,2.7,0.2,101830,0
19901110,7,0.5,28,13,10.4,5.6,1.7,101500,0
19901111,6,0.1,22,14.6,9.8,6.6,1,101980,0
19901112,8,0,19,15.6,12.1,9.6,0.5,102120,0
19901113,7,0.3,24,14.6,13.8,12.1,2.3,101580,0
19901114,6,2.3,42,14.3,12.4,10.3,0,101260,0
19901115,6,1.8,38,16.2,11.8,9.2,0.1,102160,0
19901116,8,0,18,15.7,12.5,8.8,0.1,101880,0
19901117,7,2.1,39,11.4,14.4,13,1.7,101280,0
19901118,4,6.1,62,9.5,10.2,9.1,0.1,101390,0
19901119,6,0.3,22,8.2,7.2,4.8,1.9,100710,0
19901120,4,3.1,44,6.3,5.7,3.2,0,99330,0
19901121,6,1.3,31,4.9,3.7,1.1,0.4,100190,0
19901122,7,0,16,7.5,3.6,2.2,0,101280,0
19901123,7,1.6,33,6.8,4.6,1.6,3.8,100580,0
19901124,7,0.4,22,9,4.9,3,0.3,98420,0
19901125,5,5.4,54,8.1,5.3,1.6,5.8,99210,0
19901126,8,0,15,8.3,6.2,4.4,1.7,100090,0
19901127,6,0.8,25,7.9,7.1,5.9,0,101400,0
19901128,5,1.1,27,8,5.2,2.4,0,102220,0
19901129,7,0,15,8.1,6.2,4.4,0,102380,0
19901130,6,1.3,28,8.4,6.2,4.4,0,102860,0
19901201,7,0,14,5.6,6.8,5.2,0,103570,0
19901202,7,0,13,7.8,4.8,4,0,103520,0
19901203,7,0,13,9,6.2,4.5,0,102990,0
19901204,3,6.2,50,8.4,4.5,0,0,103080,0
19901205,2,6.1,49,6.6,5.2,2,0,103510,0
19901206,6,0,13,8,2.4,-1.9,0,103170,0
19901207,6,3.8,38,2.5,3.4,-1.2,1.5,101020,0
19901208,8,0,13,6.5,1.8,1,3.4,99060,0
19901209,7,2.5,31,6.8,2.6,-1.4,6.4,99920,0
19901210,8,0,12,9.2,3.8,0.9,0.2,100450,0
19901211,7,0.6,19,5.8,7.4,5.5,1,101300,0
19901212,4,4,38,6.9,5,4.3,0,101400,0
19901213,4,3.2,34,2.5,4.6,2.4,0,102530,0
19901214,5,2.2,29,5.4,1.3,0.1,0,103010,0
19901215,5,0.2,15,4.5,0.4,-4.6,0.4,102930,0
19901216,7,1.7,26,3.7,1,-2.6,0,103310,0
19901217,6,0,12,2.2,1.4,-1,0,102960,0
19901218,8,0,12,4.6,1.6,1.1,0,102160,0
19901219,5,1.7,26,9.6,2.8,1.1,0,102500,0
19901220,7,0,12,11.4,4.4,-0.8,4.4,101910,0
19901221,8,0,12,11.3,7.9,4.4,0.1,101370,0
19901222,8,0,12,10,10.4,9.4,0,101760,0
19901223,7,0.7,19,9.5,9.2,8.4,1.5,101520,0
19901224,5,1.9,27,9.6,8.8,8.2,1.1,101250,0
19901225,5,0,12,12.9,6.6,3.7,14,99790,0
19901226,6,0,12,7.2,8.2,3.6,4.4,99190,0
19901227,3,6.3,48,11.6,5.8,4.5,0,100280,0
19901228,7,0.2,15,9.1,7.5,3.4,5.2,100330,0
19901229,7,0,12,9.7,7.5,5.9,6.5,99970,0
19901230,3,5,43,9.4,6.3,2.9,0.1,101370,0
19901231,6,1.5,25,13.1,6.8,4.2,1.2,101220,0
19910101,5,1.3,24,13.1,6.7,0.3,6.1,101030,0
19910102,7,0.5,19,9.5,7.4,1.6,7.7,99720,0
19910103,5,0.8,21,9.1,7.8,6.1,3.6,100330,0
19910104,3,1.8,28,10,5.8,2.4,5.7,100590,0
19910105,5,3.6,38,8.5,6.2,2.4,2.2,99830,0
19910106,4,4.1,41,8.6,6.1,3.7,6.5,99830,0
19910107,5,5.2,46,11.4,6.2,3.7,0.1,99760,0
19910108,6,0,13,11.5,7.5,3.6,7.8,99600,0
19910109,6,2.6,34,9.3,7.4,3.2,15.6,99640,0
19910110,7,1.3,26,7.4,7.2,5,4.1,99850,0
19910111,3,2.5,34,6.4,5.5,3.6,2.1,100970,0
19910112,5,4.5,45,5.6,3.5,0.6,0,102230,0
19910113,0,7.3,59,5.8,1.6,-2.5,0,103720,0
19910114,3,7.3,59,4.6,1.3,-3.2,0,103550,0
19910115,2,7.2,59,7.2,2.3,0,0,102650,0
19910116,1,6.1,55,8.2,2.6,-1.9,0,102270,0
19910117,8,0,15,9.1,4.1,0,0.4,102150,0
